Submission time,User ID,Term,Course,Professor,Grade distribution,Recommend professor?
2024-03-27T20:22:03.576Z,ed4686ef1cade9e958a669179d1e5b35,Sum Ses II 2023,CENG 15,"Yang, Kesong","A+:2, A:9, A-:1, B+:0, B:2, B-:1, C+:0, C:1, C-:1, D:1, F:0, Total Students:18, Class GPA:3.39",
2024-03-27T20:22:03.576Z,ed4686ef1cade9e958a669179d1e5b35,Sum Ses II 2023,ENG 15,"Yu, Yiyan","P:25, NP:0, Total Students:25, Class GPA:0",
2024-03-27T20:22:42.203Z,5d2ba241c82e59b55fc5727da5ac53e9,Winter Qtr 2024,CHEM 6A,"Schurmeier, Kimberly","A+:2, A:14, A-:6, B+:7, B:7, B-:4, C+:2, C:0, C-:0, D:0, F:1, Total Students:43, Class GPA:3.39",
2024-03-27T20:22:42.203Z,5d2ba241c82e59b55fc5727da5ac53e9,Winter Qtr 2024,DOC 2,"Chapman, Dillon","A+:0, A:11, A-:1, B+:2, B:0, B-:0, C+:1, C:0, C-:0, D:0, F:0, W:1, Total Students:16, Class GPA:3.77",
2024-03-27T20:22:42.203Z,5d2ba241c82e59b55fc5727da5ac53e9,Winter Qtr 2024,HILD 7B,"Kwak, Nancy","A+:0, A:13, A-:2, B+:2, B:1, B-:1, C+:0, C:2, C-:0, D:0, F:1, P:6, NP:1, Total Students:29, Class GPA:3.44",
2024-03-27T20:22:42.203Z,5d2ba241c82e59b55fc5727da5ac53e9,Winter Qtr 2024,HILD 14,"Murillo, Dana V.","A+:0, A:6, A-:3, B+:7, B:6, B-:1, C+:1, C:2, C-:0, D:1, F:0, P:3, NP:1, Total Students:31, Class GPA:3.19",
2024-03-27T20:22:42.203Z,5d2ba241c82e59b55fc5727da5ac53e9,Fall Qtr 2023,BILD 3,"Stockwell, Sarah R","A+:6, A:22, A-:2, B+:2, B:21, B-:3, C+:1, C:9, C-:1, D:2, F:1, P:2, NP:0, W:1, Total Students:73, Class GPA:3.16",
2024-03-27T20:22:42.203Z,5d2ba241c82e59b55fc5727da5ac53e9,Fall Qtr 2023,COGS 87,"Fleischer, Jason G","P:19, NP:0, Total Students:19, Class GPA:0",
2024-03-27T20:22:42.203Z,5d2ba241c82e59b55fc5727da5ac53e9,Fall Qtr 2023,DOC 1,"Strom, Megan C.","A+:0, A:14, A-:0, B+:1, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:15, Class GPA:3.95",
2024-03-27T20:22:42.203Z,5d2ba241c82e59b55fc5727da5ac53e9,Fall Qtr 2023,PSYC 1,"Wong, Lauren Hitomi","A+:49, A:64, A-:50, B+:32, B:25, B-:23, C+:16, C:14, C-:11, D:11, F:9, P:6, NP:2, W:1, Total Students:313, Class GPA:3.21",
2024-03-27T20:22:42.203Z,5d2ba241c82e59b55fc5727da5ac53e9,Fall Qtr 2023,VIS 1,"Tonies, Joshua Vanjaymes","A+:17, A:4, A-:1, B+:1, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:2, NP:0, Total Students:25, Class GPA:3.96",
2024-03-27T20:33:19.292Z,d85fe85371392ce11e879d64a41622de,Winter Qtr 2024,COGS 9,"Khosla, Meenakshi","A+:27, A:20, A-:4, B+:3, B:0, B-:0, C+:0, C:1, C-:0, D:0, F:0, Total Students:55, Class GPA:3.9",
2024-03-27T20:33:19.292Z,d85fe85371392ce11e879d64a41622de,Winter Qtr 2024,CSE 21,"Jones, Miles E","A+:5, A:27, A-:13, B+:24, B:13, B-:24, C+:12, C:3, C-:8, D:2, F:6, W:5, Total Students:142, Class GPA:2.98",
2024-03-27T20:33:19.292Z,d85fe85371392ce11e879d64a41622de,Winter Qtr 2024,CSE 30,"Chin, Bryan W.","A+:21, A:23, A-:31, B+:13, B:17, B-:7, C+:10, C:16, C-:9, D:12, F:19, P:10, NP:11, I:2, W:6, Total Students:207, Class GPA:2.73",
2024-03-27T20:33:19.292Z,d85fe85371392ce11e879d64a41622de,Winter Qtr 2024,CSE 99H,"Munyaka, Imani N. S.",Grade Distribution is not available for classes with 10 students or less.:null,
2024-03-27T20:33:19.292Z,d85fe85371392ce11e879d64a41622de,Winter Qtr 2024,MATH 87,"Meyer, David A.","P:12, NP:0, Total Students:12, Class GPA:0",
2024-03-27T20:33:19.292Z,d85fe85371392ce11e879d64a41622de,Winter Qtr 2024,MATH 183,"Vishwanath, Siddharth","A+:5, A:2, A-:12, B+:2, B:4, B-:2, C+:3, C:1, C-:0, D:1, F:1, W:1, Total Students:34, Class GPA:3.22",
2024-03-27T20:33:19.292Z,d85fe85371392ce11e879d64a41622de,Fall Qtr 2023,CSE 12,"Miranda, Gregory Joseph","A+:109, A:12, A-:10, B+:9, B:14, B-:9, C+:7, C:8, C-:7, D:7, F:25, P:4, NP:6, W:13, Total Students:240, Class GPA:3.08",
2024-03-27T20:33:19.292Z,d85fe85371392ce11e879d64a41622de,Fall Qtr 2023,CSE 15L,"Politz, Joseph Gibbs","A+:18, A:12, A-:3, B+:2, B:2, B-:1, C+:0, C:8, C-:1, D:0, F:2, Total Students:49, Class GPA:3.35",
2024-03-27T20:33:19.292Z,d85fe85371392ce11e879d64a41622de,Fall Qtr 2023,CSE 20,"Jones, Miles E","A+:15, A:19, A-:15, B+:12, B:9, B-:7, C+:2, C:2, C-:6, D:4, F:7, P:3, NP:0, Total Students:101, Class GPA:3.06",
2024-03-27T20:33:19.292Z,d85fe85371392ce11e879d64a41622de,Fall Qtr 2023,CSE 99H,"Munyaka, Imani N. S.",Grade Distribution is not available for classes with 10 students or less.:null,
2024-03-27T20:33:19.292Z,d85fe85371392ce11e879d64a41622de,Fall Qtr 2023,ECON 87,"Bharadwaj, Prashant","P:20, NP:0, Total Students:20, Class GPA:0",
2024-03-27T20:33:19.292Z,d85fe85371392ce11e879d64a41622de,Fall Qtr 2023,WCWP 10A,"Susi, Natalie","A+:0, A:15, A-:1, B+:1, B:3, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:20, Class GPA:3.8",
2024-03-27T20:33:19.292Z,d85fe85371392ce11e879d64a41622de,Sum Ses II 2023,CSE 11,"Cao, Yingjun","A+:10, A:8, A-:6, B+:2, B:2, B-:1, C+:5, C:1, C-:1, D:3, F:0, P:1, NP:0, W:3, Total Students:43, Class GPA:3.27",
2024-03-27T20:33:19.292Z,d85fe85371392ce11e879d64a41622de,Sum Ses II 2023,ENG 15,"Morar, Vikash Nagin","P:45, NP:0, Total Students:45, Class GPA:0",
2024-03-27T20:41:24.868Z,f77f35f68e9845e73ddc25c9ffce41f2,Winter Qtr 2024,ECE 25,"Morris, Karcher William","A+:1, A:8, A-:6, B+:0, B:0, B-:0, C+:0, C:1, C-:4, D:0, F:4, W:1, Total Students:25, Class GPA:2.79",
2024-03-27T20:41:24.868Z,f77f35f68e9845e73ddc25c9ffce41f2,Winter Qtr 2024,MATH 20B,"Briones, Jor-el Thomas Caparas","A+:5, A:62, A-:0, B+:3, B:3, B-:0, C+:1, C:2, C-:0, D:0, F:13, I:1, Total Students:90, Class GPA:3.29",
2024-03-27T20:41:24.868Z,f77f35f68e9845e73ddc25c9ffce41f2,Winter Qtr 2024,PHYS 4A,"Averitt, Richard Douglas","A+:2, A:6, A-:6, B+:3, B:5, B-:1, C+:2, C:2, C-:2, D:2, F:2, P:0, NP:1, Total Students:34, Class GPA:2.9",
2024-03-27T20:41:24.868Z,f77f35f68e9845e73ddc25c9ffce41f2,Winter Qtr 2024,SYN 1,"Difruscio, Mark","A+:5, A:13, A-:1, B+:1, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:20, Class GPA:3.95",
2024-03-27T20:41:24.868Z,f77f35f68e9845e73ddc25c9ffce41f2,Winter Qtr 2024,VIS 84,"Tufenkian, Armand Yervant","A+:36, A:66, A-:53, B+:21, B:20, B-:19, C+:8, C:5, C-:7, D:6, F:12, P:26, NP:2, Blank:2, Total Students:283, Class GPA:3.29",
2024-03-27T20:41:24.868Z,f77f35f68e9845e73ddc25c9ffce41f2,Fall Qtr 2023,ECE 15,"Schurgers, Curt","A+:14, A:18, A-:6, B+:6, B:2, B-:3, C+:2, C:3, C-:1, D:4, F:8, P:0, NP:2, Total Students:69, Class GPA:2.99",
2024-03-27T20:41:24.868Z,f77f35f68e9845e73ddc25c9ffce41f2,Fall Qtr 2023,MATH 18,"Anzaldo, Leesa B","A+:18, A:18, A-:8, B+:13, B:8, B-:7, C+:1, C:7, C-:9, D:1, F:13, P:1, NP:0, W:2, Total Students:106, Class GPA:2.84",
2024-03-27T20:41:24.868Z,f77f35f68e9845e73ddc25c9ffce41f2,Fall Qtr 2023,MATH 20A,"Cheng, Hsiao-Bing","A+:2, A:19, A-:5, B+:6, B:14, B-:7, C+:2, C:5, C-:12, D:0, F:8, P:0, NP:1, W:1, Total Students:82, Class GPA:2.73",
2024-03-27T21:08:59.183Z,2c6679f57d7f8b9bfa5cea45f0491ea5,Winter Qtr 2024,AAS 10,"Butler, Elizabeth Annette","A+:0, A:29, A-:0, B+:3, B:2, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:1, NP:0, Total Students:35, Class GPA:3.88",
2024-03-27T21:08:59.183Z,2c6679f57d7f8b9bfa5cea45f0491ea5,Winter Qtr 2024,CHEM 6A,"Hopkins, Patrycja Anna","A+:1, A:10, A-:5, B+:2, B:5, B-:4, C+:2, C:4, C-:4, D:0, F:0, P:1, NP:0, W:2, Total Students:40, Class GPA:3.09",
2024-03-27T21:08:59.183Z,2c6679f57d7f8b9bfa5cea45f0491ea5,Winter Qtr 2024,LTEN 31,"Walkiewicz, Kathryn A","A+:4, A:7, A-:8, B+:2, B:1, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:2, NP:0, Total Students:24, Class GPA:3.78",
2024-03-27T21:08:59.183Z,2c6679f57d7f8b9bfa5cea45f0491ea5,Winter Qtr 2024,MATH 10A,"Bowers, Adam R.","A+:1, A:5, A-:9, B+:13, B:15, B-:15, C+:12, C:8, C-:2, D:7, F:1, I:1, Total Students:89, Class GPA:2.72",
2024-03-27T21:08:59.183Z,2c6679f57d7f8b9bfa5cea45f0491ea5,Fall Qtr 2023,BILD 1,"Cooper, Andrew Michael","A+:0, A:46, A-:0, B+:0, B:18, B-:0, C+:0, C:11, C-:0, D:7, F:2, Total Students:84, Class GPA:3.18",
2024-03-27T21:08:59.183Z,2c6679f57d7f8b9bfa5cea45f0491ea5,Fall Qtr 2023,BILD 4,"Lo, Stanley M.","A+:17, A:5, A-:0, B+:2, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:24, Class GPA:3.94",
2024-03-27T21:08:59.183Z,2c6679f57d7f8b9bfa5cea45f0491ea5,Fall Qtr 2023,HDS 1,"Reese, Clarissa Jane","A+:5, A:3, A-:1, B+:4, B:3, B-:3, C+:3, C:2, C-:4, D:2, F:2, P:2, NP:0, Total Students:34, Class GPA:2.68",
2024-03-27T21:08:59.183Z,2c6679f57d7f8b9bfa5cea45f0491ea5,Fall Qtr 2023,MATH 3C,"Hammock, Frances H","A+:0, A:3, A-:2, B+:4, B:5, B-:1, C+:1, C:4, C-:6, D:0, F:9, Total Students:35, Class GPA:2.02",
2024-03-27T21:18:12.304Z,9dd0bb2b36017d565bc6317c2fe44c99,Winter Qtr 2024,CSE 11,"Miranda, Gregory Joseph","A+:150, A:39, A-:13, B+:25, B:12, B-:5, C+:7, C:7, C-:5, D:7, F:15, P:5, NP:1, I:2, W:2, Total Students:295, Class GPA:3.45",
2024-03-27T21:18:12.304Z,9dd0bb2b36017d565bc6317c2fe44c99,Winter Qtr 2024,ECE 15,"Wang, Edward Jay","A+:0, A:13, A-:6, B+:4, B:3, B-:10, C+:4, C:3, C-:7, D:2, F:13, P:2, NP:6, W:4, Total Students:77, Class GPA:2.35",
2024-03-27T21:18:12.304Z,9dd0bb2b36017d565bc6317c2fe44c99,Winter Qtr 2024,MATH 31BH,"Rabin, Jeffrey Mark","A+:1, A:7, A-:1, B+:3, B:6, B-:1, C+:0, C:1, C-:0, D:0, F:0, I:1, Total Students:21, Class GPA:3.42",
2024-03-27T21:18:12.304Z,9dd0bb2b36017d565bc6317c2fe44c99,Winter Qtr 2024,MMW 12,"Adamiak, Patrick John","A+:0, A:7, A-:7, B+:0, B:1, B-:0, C+:0, C:0, C-:0, D:1, F:0, Total Students:16, Class GPA:3.62",
2024-03-27T21:18:12.304Z,9dd0bb2b36017d565bc6317c2fe44c99,Winter Qtr 2024,PHYS 4A,"Averitt, Richard Douglas","A+:1, A:16, A-:3, B+:2, B:4, B-:3, C+:1, C:2, C-:2, D:0, F:0, Total Students:34, Class GPA:3.4",
2024-03-27T21:18:12.304Z,9dd0bb2b36017d565bc6317c2fe44c99,Fall Qtr 2023,MATH 31AH,"Rabin, Jeffrey Mark","A+:1, A:10, A-:1, B+:4, B:7, B-:4, C+:0, C:4, C-:0, D:0, F:0, W:2, Total Students:33, Class GPA:3.25",
2024-03-27T21:18:12.304Z,9dd0bb2b36017d565bc6317c2fe44c99,Fall Qtr 2023,MMW 11,"Chang, Edmond Yi-Teh","A+:9, A:5, A-:3, B+:3, B:4, B-:1, C+:2, C:3, C-:0, D:0, F:0, Total Students:30, Class GPA:3.41",
2024-03-27T21:18:12.304Z,9dd0bb2b36017d565bc6317c2fe44c99,Fall Qtr 2023,VIS 1,"Tonies, Joshua Vanjaymes","A+:19, A:3, A-:0, B+:0, B:1, B-:0, C+:1, C:0, C-:0, D:0, F:0, P:1, NP:0, Total Students:25, Class GPA:3.89",
2024-03-27T21:25:30.269Z,8e67aca937bb05df779127a7b337b9d9,Winter Qtr 2024,BILD 3,"Butler, Shannon Rhey","A+:0, A:15, A-:8, B+:10, B:14, B-:4, C+:6, C:7, C-:3, D:0, F:2, P:7, NP:0, I:1, W:1, Total Students:78, Class GPA:3.02",
2024-03-27T21:25:30.269Z,8e67aca937bb05df779127a7b337b9d9,Winter Qtr 2024,BILD 22,"Strause, Linda G.","A+:0, A:57, A-:0, B+:0, B:31, B-:1, C+:1, C:10, C-:0, D:1, F:0, P:17, NP:0, W:3, Total Students:121, Class GPA:3.44",
2024-03-27T21:25:30.269Z,8e67aca937bb05df779127a7b337b9d9,Winter Qtr 2024,CCE 1,"Kenley Grounds, Nicole","A+:0, A:37, A-:0, B+:0, B:0, B-:0, C+:0, C:1, C-:0, D:0, F:0, Total Students:38, Class GPA:3.95",
2024-03-27T21:25:30.269Z,8e67aca937bb05df779127a7b337b9d9,Winter Qtr 2024,COGS 1,"Kiyonaga, Anastasia","A+:13, A:17, A-:8, B+:7, B:4, B-:1, C+:3, C:1, C-:0, D:1, F:0, P:1, NP:2, Total Students:58, Class GPA:3.59",
2024-03-27T21:25:30.269Z,8e67aca937bb05df779127a7b337b9d9,Fall Qtr 2023,ANTH 21,"Stone, Annika Britt","A+:10, A:6, A-:7, B+:2, B:4, B-:1, C+:2, C:1, C-:0, D:1, F:0, P:3, NP:0, Total Students:37, Class GPA:3.49",
2024-03-27T21:25:30.269Z,8e67aca937bb05df779127a7b337b9d9,Fall Qtr 2023,COGS 17,"Johnson, Christine M.","A+:2, A:20, A-:11, B+:7, B:8, B-:5, C+:2, C:2, C-:0, D:1, F:2, W:1, Total Students:61, Class GPA:3.32",
2024-03-27T21:25:30.269Z,8e67aca937bb05df779127a7b337b9d9,Fall Qtr 2023,MATH 18,"Anzaldo, Leesa B","A+:8, A:7, A-:8, B+:5, B:9, B-:4, C+:7, C:6, C-:3, D:2, F:5, W:1, Total Students:65, Class GPA:2.8",
2024-03-27T21:25:30.269Z,8e67aca937bb05df779127a7b337b9d9,Fall Qtr 2023,VIS 1,"Tonies, Joshua Vanjaymes","A+:15, A:2, A-:2, B+:0, B:1, B-:0, C+:2, C:0, C-:1, D:0, F:0, P:1, NP:0, Total Students:24, Class GPA:3.68",
2024-03-27T21:26:49.555Z,8273b53d704be17be0b181d815b131cf,Winter Qtr 2024,CHEM 6A,"Schurmeier, Kimberly","A+:2, A:14, A-:6, B+:7, B:7, B-:4, C+:2, C:0, C-:0, D:0, F:1, Total Students:43, Class GPA:3.39",
2024-03-27T21:26:49.555Z,8273b53d704be17be0b181d815b131cf,Winter Qtr 2024,HIUS 133,"Hanna, Mark G.","A+:6, A:16, A-:25, B+:10, B:11, B-:3, C+:3, C:2, C-:1, D:0, F:7, P:22, NP:4, Total Students:110, Class GPA:3.18",
2024-03-27T21:26:49.555Z,8273b53d704be17be0b181d815b131cf,Winter Qtr 2024,MATH 20C,"Ohm, Ko Woon","A+:3, A:12, A-:12, B+:4, B:6, B-:10, C+:9, C:8, C-:8, D:10, F:19, P:0, NP:1, I:1, W:1, Total Students:104, Class GPA:2.21",
2024-03-27T21:26:49.555Z,8273b53d704be17be0b181d815b131cf,Winter Qtr 2024,PHYS 2B,"Arlett, Jessica Lynn","A+:3, A:2, A-:3, B+:1, B:3, B-:2, C+:4, C:1, C-:3, D:2, F:3, Total Students:27, Class GPA:2.49",
2024-03-27T21:26:49.555Z,8273b53d704be17be0b181d815b131cf,Fall Qtr 2023,MAE 2,"Anderson, Mark Ronald","A+:0, A:13, A-:1, B+:2, B:9, B-:0, C+:1, C:3, C-:0, D:0, F:0, P:1, NP:0, Total Students:30, Class GPA:3.37",
2024-03-27T21:26:49.555Z,8273b53d704be17be0b181d815b131cf,Fall Qtr 2023,MATH 18,"Agrawal, Shishir","A+:7, A:9, A-:10, B+:3, B:7, B-:1, C+:2, C:4, C-:8, D:2, F:10, P:0, NP:2, W:1, Total Students:66, Class GPA:2.58",
2024-03-27T21:26:49.555Z,8273b53d704be17be0b181d815b131cf,Fall Qtr 2023,MATH 20B,"Shi, Chuqing","A+:2, A:11, A-:6, B+:1, B:5, B-:5, C+:6, C:3, C-:14, D:2, F:7, P:3, NP:1, W:2, Total Students:68, Class GPA:2.45",
2024-03-27T21:26:49.555Z,8273b53d704be17be0b181d815b131cf,Fall Qtr 2023,WCWP 10A,"Ornelas, Tricia","A+:0, A:15, A-:1, B+:2, B:1, B-:0, C+:0, C:1, C-:0, D:0, F:0, Total Students:20, Class GPA:3.77",
2024-03-27T21:26:49.555Z,8273b53d704be17be0b181d815b131cf,Sum Ses II 2023,EDS 25,"Ramirez, Brianna Rachelle","A+:4, A:18, A-:0, B+:0, B:0, B-:0, C+:0, C:0, C-:1, D:0, F:0, Total Students:23, Class GPA:3.9",
2024-03-27T21:26:49.555Z,8273b53d704be17be0b181d815b131cf,Sum Ses II 2023,TDGE 11,"Castro, Robert Jess","A+:151, A:11, A-:2, B+:2, B:4, B-:4, C+:0, C:0, C-:0, D:0, F:1, P:1, NP:0, W:1, Total Students:177, Class GPA:3.91",
2024-03-27T21:29:53.418Z,0d55e0cbccf9f95633c2d200508d2568,Winter Qtr 2024,CAT 2,"Bronstein, Phoebe Malan","A+:1, A:2, A-:7, B+:3, B:1, B-:0, C+:1, C:0, C-:1, D:0, F:0, Total Students:16, Class GPA:3.43",
2024-03-27T21:29:53.418Z,0d55e0cbccf9f95633c2d200508d2568,Winter Qtr 2024,COMM 10,"Alac, Morana","A+:1, A:4, A-:5, B+:1, B:3, B-:1, C+:3, C:1, C-:0, D:0, F:0, P:1, NP:0, Total Students:20, Class GPA:3.28",
2024-03-27T21:29:53.418Z,0d55e0cbccf9f95633c2d200508d2568,Winter Qtr 2024,CSE 8B,"Miranda, Gregory Joseph","A+:105, A:26, A-:9, B+:7, B:13, B-:11, C+:6, C:3, C-:3, D:10, F:8, P:3, NP:1, W:7, Total Students:212, Class GPA:3.4",
2024-03-27T21:29:53.418Z,0d55e0cbccf9f95633c2d200508d2568,Winter Qtr 2024,MATH 20C,"Ohm, Ko Woon","A+:3, A:16, A-:17, B+:11, B:8, B-:10, C+:4, C:4, C-:6, D:3, F:7, Total Students:89, Class GPA:2.88",
2024-03-27T21:29:53.418Z,0d55e0cbccf9f95633c2d200508d2568,Fall Qtr 2023,CAT 1,"Bronstein, Phoebe Malan","A+:13, A:1, A-:2, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:16, Class GPA:3.96",
2024-03-27T21:29:53.418Z,0d55e0cbccf9f95633c2d200508d2568,Fall Qtr 2023,CSE 8A,"Porter, Leonard Emerson","A+:2, A:18, A-:4, B+:3, B:4, B-:3, C+:2, C:1, C-:1, D:2, F:4, P:2, NP:0, W:1, Total Students:47, Class GPA:3.07",
2024-03-27T21:29:53.418Z,0d55e0cbccf9f95633c2d200508d2568,Fall Qtr 2023,MATH 18,"Anzaldo, Leesa B","A+:8, A:7, A-:8, B+:5, B:9, B-:4, C+:7, C:6, C-:3, D:2, F:5, W:1, Total Students:65, Class GPA:2.8",
2024-03-27T21:29:53.418Z,0d55e0cbccf9f95633c2d200508d2568,Fall Qtr 2023,MATH 20B,"Briones, Jor-el Thomas Caparas","A+:5, A:29, A-:0, B+:0, B:1, B-:0, C+:0, C:1, C-:0, D:0, F:0, Total Students:36, Class GPA:3.92",
2024-03-27T21:56:20.061Z,33f9d28fe59ce894ad036fa2f94f9d14,Winter Qtr 2024,COGS 17,"Johnson, Christine M.","A+:0, A:16, A-:11, B+:9, B:11, B-:7, C+:3, C:2, C-:0, D:1, F:0, P:2, NP:1, I:1, Total Students:64, Class GPA:3.3",
2024-03-27T21:56:20.061Z,33f9d28fe59ce894ad036fa2f94f9d14,Winter Qtr 2024,MMW 12,"Adamiak, Patrick John","A+:2, A:7, A-:4, B+:2, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:1, Total Students:16, Class GPA:3.59",
2024-03-27T21:56:20.061Z,33f9d28fe59ce894ad036fa2f94f9d14,Winter Qtr 2024,PSYC 60,"Lowe, Angela Beth","A+:4, A:1, A-:4, B+:4, B:3, B-:3, C+:2, C:7, C-:2, D:3, F:3, P:1, NP:1, W:1, Total Students:39, Class GPA:2.5",
2024-03-27T21:56:20.061Z,33f9d28fe59ce894ad036fa2f94f9d14,Fall Qtr 2023,COGS 12,"Rill, Bryan","A+:18, A:21, A-:3, B+:2, B:0, B-:3, C+:2, C:0, C-:0, D:0, F:1, P:3, NP:2, W:1, Total Students:56, Class GPA:3.73",
2024-03-27T21:56:20.061Z,33f9d28fe59ce894ad036fa2f94f9d14,Fall Qtr 2023,MMW 11,"Chang, Edmond Yi-Teh","A+:7, A:7, A-:9, B+:2, B:0, B-:2, C+:2, C:0, C-:1, D:0, F:0, Total Students:30, Class GPA:3.59",
2024-03-27T21:56:20.061Z,33f9d28fe59ce894ad036fa2f94f9d14,Fall Qtr 2023,VIS 41,"D'Elena-Tweed, Jessica Erin","A+:8, A:11, A-:2, B+:1, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:1, P:1, NP:0, Total Students:24, Class GPA:3.77",
2024-03-27T22:59:22.739Z,d295fede0133ccf38f53270e343addf4,Winter Qtr 2024,COGS 9,"Khosla, Meenakshi","A+:25, A:24, A-:2, B+:2, B:1, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:54, Class GPA:3.94",
2024-03-27T22:59:22.739Z,d295fede0133ccf38f53270e343addf4,Winter Qtr 2024,COGS 14A,"Barrera, Steven James","A+:0, A:31, A-:11, B+:6, B:20, B-:2, C+:0, C:1, C-:0, D:0, F:0, P:1, NP:0, Total Students:72, Class GPA:3.55",
2024-03-27T22:59:22.739Z,d295fede0133ccf38f53270e343addf4,Winter Qtr 2024,DSC 20,"Langlois, Marina","A+:18, A:44, A-:25, B+:17, B:11, B-:2, C+:9, C:4, C-:0, D:0, F:7, I:1, Blank:10, Total Students:148, Class GPA:3.39",
2024-03-27T22:59:22.739Z,d295fede0133ccf38f53270e343addf4,Winter Qtr 2024,HILD 7B,"Kwak, Nancy","A+:0, A:22, A-:5, B+:0, B:0, B-:1, C+:0, C:0, C-:0, D:0, F:0, P:4, NP:0, Total Students:32, Class GPA:3.9",
2024-03-27T22:59:22.739Z,d295fede0133ccf38f53270e343addf4,Winter Qtr 2024,MATH 18,"Rhoades, Brendon Patrick","A+:2, A:12, A-:10, B+:11, B:16, B-:8, C+:10, C:11, C-:6, D:0, F:16, I:1, Total Students:103, Class GPA:2.49",
2024-03-27T22:59:22.739Z,d295fede0133ccf38f53270e343addf4,Fall Qtr 2023,COGS 15,"Bergen, Benjamin","A+:2, A:21, A-:10, B+:6, B:4, B-:2, C+:1, C:2, C-:0, D:1, F:1, P:2, NP:2, W:2, Total Students:56, Class GPA:3.47",
2024-03-27T22:59:22.739Z,d295fede0133ccf38f53270e343addf4,Fall Qtr 2023,DSC 10,"Rampure, Suraj","A+:2, A:31, A-:25, B+:32, B:17, B-:7, C+:8, C:1, C-:1, D:1, F:3, P:4, NP:1, W:5, Blank:2, Total Students:140, Class GPA:3.31",
2024-03-27T22:59:22.739Z,d295fede0133ccf38f53270e343addf4,Fall Qtr 2023,MATH 20C,"Ioana, Adrian","A+:2, A:15, A-:11, B+:10, B:7, B-:5, C+:1, C:3, C-:5, D:0, F:9, Total Students:68, Class GPA:2.84",
2024-03-27T22:59:22.739Z,d295fede0133ccf38f53270e343addf4,Fall Qtr 2023,WCWP 10A,"Moon, He Jin","A+:3, A:8, A-:3, B+:2, B:1, B-:0, C+:1, C:0, C-:0, D:0, F:2, Total Students:20, Class GPA:3.35",
2024-03-28T00:25:51.663Z,00cb63a4015e4157cd0699e68904b8fc,Winter Qtr 2024,BILD 22,"Strause, Linda G.","A+:0, A:57, A-:0, B+:0, B:31, B-:1, C+:1, C:10, C-:0, D:1, F:0, P:17, NP:0, W:3, Total Students:121, Class GPA:3.44",
2024-03-28T00:25:51.663Z,00cb63a4015e4157cd0699e68904b8fc,Winter Qtr 2024,CSE 11,"Miranda, Gregory Joseph","A+:150, A:39, A-:13, B+:25, B:12, B-:5, C+:7, C:7, C-:5, D:7, F:15, P:5, NP:1, I:2, W:2, Total Students:295, Class GPA:3.45",
2024-03-28T00:25:51.663Z,00cb63a4015e4157cd0699e68904b8fc,Winter Qtr 2024,MATH 18,"Rhoades, Brendon Patrick","A+:2, A:9, A-:12, B+:10, B:14, B-:13, C+:7, C:9, C-:4, D:0, F:8, P:1, NP:0, Total Students:89, Class GPA:2.72",
2024-03-28T00:25:51.663Z,00cb63a4015e4157cd0699e68904b8fc,Winter Qtr 2024,USP 5,"Sun, Feiyang","A+:5, A:26, A-:2, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:1, NP:0, Total Students:34, Class GPA:3.98",
2024-03-28T00:25:51.663Z,00cb63a4015e4157cd0699e68904b8fc,Fall Qtr 2023,MATH 20C,"Zhang, Ming","A+:0, A:12, A-:3, B+:5, B:5, B-:1, C+:1, C:4, C-:8, D:0, F:7, P:1, NP:0, Total Students:47, Class GPA:2.55",
2024-03-28T00:25:51.663Z,00cb63a4015e4157cd0699e68904b8fc,Fall Qtr 2023,TDAC 1,"Walsh, Kim C.","A+:0, A:19, A-:0, B+:1, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:1, NP:0, Total Students:21, Class GPA:3.97",
2024-03-28T00:25:51.663Z,00cb63a4015e4157cd0699e68904b8fc,Fall Qtr 2023,USP 25,"Sun, Feiyang","A+:15, A:11, A-:5, B+:1, B:2, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:34, Class GPA:3.88",
2024-03-28T00:25:51.663Z,00cb63a4015e4157cd0699e68904b8fc,Fall Qtr 2023,WCWP 10A,"Gagnon, Jeffrey C","A+:0, A:16, A-:1, B+:0, B:3, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:20, Class GPA:3.84",
2024-03-28T00:25:51.663Z,00cb63a4015e4157cd0699e68904b8fc,Sum Ses II 2023,EDS 25,"Ramirez, Brianna Rachelle","A+:6, A:14, A-:2, B+:1, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:23, Class GPA:3.94",
